,Q,F,dF
0,1.01,10.435529103078617,1e-7
1,1.02,11.506981231611569,1e-7
2,1.03,11.390187597149895,1e-7
3,1.04,10.124218805063398,1e-7
4,1.05,7.853746652020307,1e-7
5,1.06,4.812893822304143,1e-7
6,1.07,1.3014131394564286,1e-7
7,1.08,-2.3444526730323143,1e-7
8,1.09,-5.783666378951285,1e-7
9,1.1,-8.701725384356202,0.0001
10,1.11,-10.838810037032628,0.0001
11,1.12,-12.012291059675555,0.0001
12,1.1300000000000001,-12.131701202443299,0.0001
13,1.1400000000000001,-11.204996745810966,0.0001
14,1.1500000000000001,-9.335743006454681,0.0001
15,1.1600000000000001,-6.711680784282703,0.0001
16,1.1700000000000002,-3.5858943921080777,0.0001
17,1.1800000000000002,-0.2524399886549966,0.0001
18,1.1900000000000002,2.981248640770221,0.0001
19,1.2000000000000002,5.822617967891236,0.0001
20,1.2100000000000002,8.02034941783641,0.0001
21,1.2200000000000002,9.386465906004332,0.0001
22,1.2300000000000002,9.812272742053795,0.0001
23,1.2400000000000002,9.276806555961798,0.0001
24,1.2500000000000002,7.847164933468117,0.0001
25,1.2600000000000002,5.670832090840667,0.0001
26,1.2700000000000002,2.9608351387275165,0.0001
27,1.2800000000000002,-0.024802519610954914,0.0001
28,1.2900000000000003,-3.0073543223778696,0.0001
29,1.3000000000000003,-5.713167746857264,0.0001
30,1.3100000000000003,-7.8985650729579575,0.0001
31,1.3200000000000003,-9.371622853131747,0.0001
32,1.3300000000000003,-10.008900991659646,0.0001
33,1.3400000000000003,-9.765677056376848,0.0001
34,1.3500000000000003,-8.678849343682696,0.0001
35,1.3600000000000003,-6.8623471597764585,0.0001
36,1.3700000000000003,-4.495567396634068,0.0001
37,1.3800000000000003,-1.8059816741700625,0.0001
38,1.3900000000000003,0.9524273122988658,0.0001
39,1.4000000000000004,3.5228829165751367,0.0001
40,1.4100000000000004,5.669495268782293,0.0001
41,1.4200000000000004,7.198742827705596,0.0001
42,1.4300000000000004,7.9768142405634554,0.0001
43,1.4400000000000004,7.941265557546527,0.0001
44,1.4500000000000004,7.105979573833445,0.0001
45,1.4600000000000004,5.559032972044388,0.0001
46,1.4700000000000004,3.4537266439357217,0.0001
47,1.4800000000000004,0.9936563993106894,0.0001
48,1.4900000000000004,-1.5867605390732857,0.0001
49,1.5000000000000004,-4.044481209951324,0.0001
50,1.5100000000000005,-6.150693459204184,0.0001
51,1.5200000000000005,-7.712220876446047,0.0001
52,1.5300000000000005,-8.58950429306058,0.0001
53,1.5400000000000005,-8.709507095711652,0.0001
54,1.5500000000000005,-8.072359836165546,0.0001
55,1.5600000000000005,-6.751134478102827,0.0001
56,1.5700000000000005,-4.884768205570384,0.0001
57,1.5800000000000005,-2.66478435297203,0.0001
58,1.5900000000000005,-0.31702730274715024,0.0001
59,1.6000000000000005,1.9199119984001674,0.0001
60,1.6100000000000005,3.8175942793673667,0.0001
61,1.6200000000000006,5.179838092371628,0.0001
62,1.6300000000000006,5.861978588201753,0.0001
63,1.6400000000000006,5.78547009929916,0.0001
64,1.6500000000000006,4.946434661659786,0.0001
65,1.6600000000000006,3.4172980198715734,0.0001
66,1.6700000000000006,1.3412750425231403,0.0001
67,1.6800000000000006,-1.0798869694389222,0.0001
68,1.6900000000000006,-3.603883172880099,0.0001
69,1.7000000000000006,-5.969990853099902,0.0001
70,1.7100000000000006,-7.923424333024804,0.0001
71,1.7200000000000006,-9.239728823195218,0.0001
72,1.7300000000000006,-9.747000846821017,0.0001
73,1.7400000000000007,-9.343882246436294,0.0001
74,1.7500000000000007,-8.011617303956315,0.0001
75,1.7600000000000007,-5.818959860903962,0.0001
76,1.7700000000000007,-2.9193275426932632,0.0001
77,1.7800000000000007,0.45972876650357336,0.0001
78,1.7900000000000007,4.033997838273394,0.0001
79,1.8000000000000007,7.485661987062674,0.0001
80,1.8100000000000007,10.490060598576719,0.0001
81,1.8200000000000007,12.743936184506795,0.0001
82,1.8300000000000007,13.992766290810142,0.0001
83,1.8400000000000007,14.054817652544209,0.0001
84,1.8500000000000008,12.839793906577713,0.0001
85,1.8600000000000008,10.360366992442115,0.0001
86,1.8700000000000008,6.735451407573985,0.0001
87,1.8800000000000008,2.1847531095894115,0.0001
88,1.8900000000000008,-2.9851546025016114,0.0001
89,1.9000000000000008,-8.402267505956395,0.0001
90,1.9100000000000008,-13.656501607233004,0.0001
91,1.9200000000000008,-18.33084991215203,0.0001
92,1.9300000000000008,-22.03389297308076,0.0001
93,1.9400000000000008,-24.43106715506171,0.0001
94,1.9500000000000008,-25.27216212793993,0.0001
95,1.9600000000000009,-24.41279417701475,0.0001
96,1.9700000000000009,-21.82806304614611,0.0001
97,1.9800000000000009,-17.61721023785892,0.0001
98,1.9900000000000009,-11.998806636223868,0.0001
99,2.000000000000001,-5.296749304235738,0.0001
100,2.0100000000000007,2.081919899501823,0.0001
101,2.020000000000001,9.67570736233565,0.0001
102,2.030000000000001,17.001684206068454,0.0001
103,2.040000000000001,23.59029094446375,0.0001
104,2.0500000000000007,29.01925069781183,0.0001
105,2.060000000000001,32.94398125114932,0.0001
106,2.070000000000001,35.12217435675943,0.0001
107,2.080000000000001,35.4306740231301,0.0001
108,2.0900000000000007,33.8733960896218,0.0001
109,2.100000000000001,30.5797393033011,0.0001
110,2.110000000000001,25.79368583757242,0.0001
111,2.120000000000001,19.85451622879591,0.0001
112,2.130000000000001,13.17071160389641,0.0001
113,2.140000000000001,6.1891331970529935,0.0001
114,2.1500000000000012,-0.6380851138404873,0.0001
115,2.160000000000001,-6.886347534749754,0.0001
116,2.170000000000001,-12.188586425104003,0.0001
117,2.180000000000001,-16.260168377443367,0.0001
118,2.1900000000000013,-18.91689107551673,0.0001
119,2.200000000000001,-20.084823777819313,0.0001
120,2.210000000000001,-19.801413765658946,0.0001
121,2.220000000000001,-18.20798650130288,0.0001
122,2.2300000000000013,-15.534450763672845,0.0001
123,2.240000000000001,-12.07762635011853,0.0001
124,2.250000000000001,-8.17509275106637,0.0001
125,2.260000000000001,-4.176775139174449,0.0001
126,2.2700000000000014,-0.416615569905819,0.0001
127,2.280000000000001,2.813385363712052,0.0001
128,2.290000000000001,5.284719743390754,0.0001
129,2.300000000000001,6.847890652542306,0.0001
130,2.3100000000000014,7.440808498135722,0.0001
131,2.320000000000001,7.089591989145575,0.0001
132,2.330000000000001,5.901942901082986,0.0001
